ID Pelanggan,Nama Pelanggan,Waktu Pembelian,Jumlah Pembelian
8506,Zain Ramdhan,2024-10-20 21:57:10,166062.55
8507,Hafiz Kusnadi,2024-12-15 20:33:51,14564.39
8508,Utami Setiawan,2024-02-14 21:06:27,443438.42
8509,Hani Ramdani,2024-06-06 20:57:21,473004.05
8510,Gilang Uno,2024-04-18 20:29:06,422304.58
8511,Nanda Fitriani,2024-06-19 21:52:12,84183.67
8512,Cahya Subianto,2024-07-21 20:08:43,352989.28
8513,Gilang Baswedan,2024-11-13 03:40:23,20485.97
8514,Galih Hardiansyah,2024-03-19 21:19:45,478016.79
8515,Eric Susanti,2024-11-23 12:21:02,141710.69
8516,Cahya Susanti,2024-12-28 06:40:51,253271.15
8517,Yohan Sari,2024-08-03 19:58:14,258508.5
8518,Faisal Oktaviani,2024-03-10 16:03:55,228992.78
8519,Joko Ramdhan,2024-10-27 18:45:22,474487.02
8520,Hafiz Bayhaqie,2024-04-05 19:31:16,128426.93
8521,Mahesa Widodo,2024-11-04 21:40:28,456459.17
8522,Putri Rohman,2024-08-17 23:18:39,350159.2
8523,Mahesa Anggara,2024-07-07 23:17:05,322926.18
8524,Odelia Nugroho,2024-05-18 11:18:53,82842.23
8525,Ajeng Satya,2024-11-11 01:35:05,484044.12
8526,Gilbert Rizal,2024-08-31 18:00:48,324230.49
8527,Wahyu Basuki,2024-05-12 07:51:53,129796.27
8528,Niko Maulana,2024-12-14 18:55:36,84306.18
8529,Rina Dwiputra,2024-07-19 18:19:13,479134.82
8530,Bintang Baswedan,2024-10-08 16:09:48,228894.56
8531,Danu Widyawati,2024-05-23 21:33:54,387412.73
8532,Valen Anggara,2024-12-04 06:25:34,135829.65
8533,Citra Irwansyah,2024-01-01 20:48:19,253670.14
8534,Joko Hardiansyah,2024-06-17 10:15:12,249358.84
8535,Lutfi Rizal,2024-11-13 18:25:01,256924.29
8536,Wira Yunita,2024-06-01 07:03:34,290715.99
8537,Sekar Subianto,2024-07-06 20:11:28,190392.19
8538,Fikri Yap,2024-03-10 18:32:33,412098.83
8539,Habib Baswedan,2024-05-09 04:28:25,65668.86
8540,Wulan Wulandari,2024-01-10 20:01:59,95889.29
8541,Utami Halim,2024-08-31 21:44:17,475861.62
8542,Andi Utama,2024-05-22 21:32:43,257340.33
8543,Zain Kusuma,2024-03-17 19:26:40,144786.09
8544,Teguh Aryani,2024-09-25 21:42:49,127983.14
8545,Dudung Ambarwati,2024-12-29 14:05:54,54523.47
8546,Mila Setiawan,2024-05-31 21:04:17,358945.25
8547,Wahyu Fadilah,2024-06-20 20:25:47,377498.8
8548,Nadya Ramdani,2024-07-27 19:52:12,156752.12
8549,Aisyah Surya,2024-06-22 19:05:43,221523.95
8550,Nabila Kurniawan,2024-11-06 11:07:11,391242.25
8551,Mila Fadilah,2024-12-31 20:40:52,56546.08
8552,Danang Wulandari,2024-01-12 23:42:26,271120.65
8553,Xenia Putra,2024-11-18 15:38:26,187875.8
8554,Eka Nugraha,2024-09-28 20:43:57,289041.47
8555,Laras Bayhaqie,2024-09-13 20:37:25,101663.51
8556,Erlangga Agung,2024-11-02 20:07:52,49400.5
8557,Dewi Santoso,2024-06-09 16:16:17,440533.89
8558,Zidan Halim,2024-10-30 07:55:44,457458.14
8559,Gilang Wulandari,2024-09-06 06:51:45,231120.88
8560,Daniel Surya,2024-08-12 13:28:31,159100.19
8561,Dian Yunita,2024-11-18 21:19:44,103725.78
8562,Danu Syahrul,2024-02-16 23:06:17,344904.25
8563,Syifa Mahardika,2024-12-16 20:53:11,239392.37
8564,Pandu Nurfadilah,2024-05-24 01:07:41,492263.72
8565,Lutfi Harimurti,2024-07-27 19:48:00,308421.12
8566,Danang Kurniawan,2024-09-28 12:25:38,138611.82
8567,Bintang Basuki,2024-03-28 20:50:44,27477.41
8568,Eric Irwansyah,2024-09-18 19:50:54,423406.42
8569,Mila Kusnadi,2024-07-04 18:31:07,469843.9
8570,Neneng Ambarwati,2024-04-02 21:49:01,105196.17
8571,Habib Dwiputra,2024-01-14 22:54:34,208906.31
8572,Ali Kurniawan,2024-06-11 20:07:17,302290.13
8573,Dian Fitriani,2024-01-18 19:02:13,16280.8
8574,Yohan Harimurti,2024-04-10 08:00:35,100144.98
8575,Rizky Rizal,2024-08-20 10:47:10,203278.04
8576,Danu Wulandari,2024-06-03 20:21:08,494579.06
8577,Fikri Novitasari,2024-08-25 08:17:21,268855.93
8578,Kartika Hidayat,2024-11-20 18:05:14,376712.01
8579,Syifa Supriyadi,2024-03-20 20:43:28,310904.43
8580,Zain Hardiansyah,2024-08-12 14:17:53,141796.49
8581,Abdi Satya,2024-07-11 14:19:09,258910.41
8582,Ali Satya,2024-11-24 19:42:20,91279.24
8583,Farras Fadilah,2024-02-19 19:52:03,223043.85
8584,Nurul Widodo,2024-11-08 23:06:14,491715.82
8585,Nabil Harimurti,2024-09-17 06:33:48,424530.14
8586,Siska Agung,2024-11-17 20:22:32,465684.01
8587,Niko Kurniawan,2024-06-11 01:01:05,194034.22
8588,Hafiz Sulistyo,2024-03-15 18:16:07,455249.0
8589,Jamil Febriana,2024-04-30 21:09:25,445705.66
8590,Zain Putra,2024-12-29 18:23:43,214515.51
8591,Mila Aryani,2024-04-01 02:40:11,342046.3
8592,Dudung Subianto,2024-04-28 21:38:41,63920.37
8593,Zara Maulana,2024-04-02 12:24:19,190303.59
8594,Odelia Agung,2024-09-12 19:56:14,454049.71
8595,Cindy Aji,2024-02-17 19:37:33,195596.18
8596,Cahya Permadi,2024-06-24 19:07:02,364428.76
8597,Niko Wijaya,2024-01-04 23:22:54,201851.38
8598,Kiki Irwansyah,2024-12-18 19:39:10,178469.02
8599,Hanif Baswedan,2024-01-19 19:54:47,156243.13
8600,Dudung Kusnadi,2024-01-02 12:01:48,176770.5
8601,Hanif Fitriani,2024-09-03 19:36:01,459064.54
8602,Cahya Hardiansyah,2024-12-20 20:34:48,406172.84
8603,Erlangga Intan,2024-08-20 10:57:16,478214.58
8604,Gilang Almira,2024-04-06 20:14:07,170979.6
8605,Wahyu Rahayu,2024-04-19 20:49:07,499273.18
8606,Wulan Rosadi,2024-01-31 08:48:28,487862.62
8607,Joko Setiawan,2024-08-12 21:10:48,415413.82
8608,Pram Amelia,2024-09-04 21:10:34,295431.86
8609,Vina Kurniawan,2024-05-12 23:27:48,380593.81
8610,Galih Satya,2024-03-29 15:10:19,454830.27
8611,Zain Maulana,2024-10-13 06:31:45,210421.89
8612,Zidan Maulida,2024-06-24 18:40:31,114552.98
8613,Qomar Sulistyo,2024-12-27 20:51:39,112552.81
8614,Udin Permadi,2024-02-01 18:55:41,122256.25
8615,Nabila Nugroho,2024-04-25 04:05:16,221904.41
8616,Pandu Rohman,2024-06-04 01:45:40,347835.25
8617,Nadya Wijanarko,2024-11-04 04:59:59,330652.43
8618,Dimas Hartati,2024-02-29 18:29:54,457834.89
8619,Aisyah Rosadi,2024-07-21 05:33:59,436843.19
8620,Eka Wibowo,2024-12-19 20:15:06,104765.06
8621,Danu Sapari,2024-01-10 05:51:26,201696.33
8622,Laras Yusuf,2024-07-15 20:06:27,406705.05
8623,Habib Hidayat,2024-02-24 18:38:39,292207.68
8624,Ali Maulana,2024-06-11 19:36:05,330212.04
8625,Eka Maulana,2024-02-08 19:38:44,154144.36
8626,Danang Supriyadi,2024-06-26 16:46:43,405593.07
8627,Daniel Surya,2024-12-13 18:48:57,337705.92
8628,Andi Dwiputra,2024-03-22 20:09:00,345731.13
8629,Utami Harimurti,2024-03-27 21:30:05,17554.92
8630,Rina Amelia,2024-02-26 02:04:40,159806.55
8631,Eric Hardiansyah,2024-08-22 18:06:49,386107.81
8632,Hanif Ambarwati,2024-11-28 20:14:44,209501.71
8633,Faisal Irwansyah,2024-09-16 07:59:46,158189.67
8634,Zidan Fadilah,2024-08-27 11:53:14,49520.77
8635,Reza Sari,2024-01-24 19:22:18,133311.35
8636,Gilang Rosadi,2024-04-02 10:37:00,218197.26
8637,Lutfi Amelia,2024-05-19 11:17:32,81299.24
8638,Ani Saputra,2024-03-01 10:41:58,51317.0
8639,Xenia Basuki,2024-09-17 20:54:15,19838.18
8640,Elok Pratiwi,2024-04-10 18:35:07,272498.7
8641,Valen Basuki,2024-01-26 20:49:56,155897.79
8642,Ulya Andini,2024-03-27 14:45:40,210076.83
8643,Fikri Sulistyo,2024-08-15 20:03:48,154039.3
8644,Alex Susanti,2024-03-20 18:16:25,416455.41
8645,Hanif Ramadhan,2024-05-31 00:51:19,20419.37
8646,Utami Supriyadi,2024-04-18 18:36:19,273252.59
8647,Rina Uno,2024-12-31 13:04:16,289432.78
8648,Daniel Ramadhan,2024-03-29 17:59:17,470461.63
8649,Aisyah Sutrisno,2024-03-01 20:57:01,30637.25
8650,Mahesa Nugroho,2024-12-18 20:00:29,474331.54
8651,Qila Irwansyah,2024-02-13 18:25:52,241738.7
8652,Jamil Irwansyah,2024-08-09 13:18:47,446014.71
8653,Gita Firmansyah,2024-04-20 21:33:01,36806.33
8654,Maya Sapari,2024-11-01 21:13:47,497238.06
8655,Indra Aji,2024-04-03 21:53:18,141297.71
8656,Dewi Yusuf,2024-01-21 21:04:13,254056.24
8657,Farras Baswedan,2024-02-08 06:50:23,35208.42
8658,Salsa Oktaviani,2024-02-18 20:13:47,62115.05
8659,Umar Rahayu,2024-11-09 21:08:29,415985.69
8660,Mega Halim,2024-12-12 18:27:31,392239.12
8661,Habib Baswedan,2024-05-19 20:53:46,191578.13
8662,Ani Maulida,2024-03-31 01:51:20,380640.87
8663,Gilang Aryani,2024-09-15 18:32:23,181543.71
8664,Lutfi Permadi,2024-12-14 07:04:02,366441.85
8665,Qomar Rizal,2024-01-06 11:55:01,262840.28
8666,Salsa Wijanarko,2024-02-14 08:07:28,497247.81
8667,Syifa Syahrul,2024-08-05 01:30:23,100142.84
8668,Nabila Yusuf,2024-06-29 03:12:20,443016.42
8669,Tari Yudhoyono,2024-11-13 21:08:21,162211.97
8670,Elok Kusnadi,2024-01-16 18:42:57,402024.9
8671,Eric Kusuma,2024-02-16 05:39:16,497685.58
8672,Mahesa Dwiputra,2024-10-14 21:32:03,237909.54
8673,Neneng Mahardika,2024-11-12 18:13:49,61469.45
8674,Andi Maulida,2024-03-27 18:28:14,246986.84
8675,Danu Subianto,2024-09-09 20:37:32,391202.17
8676,Wulan Aryani,2024-08-17 01:32:51,274652.3
8677,Maya Yap,2024-04-03 11:18:12,324620.88
8678,Mahesa Yap,2024-04-01 21:15:00,126874.1
8679,Neneng Ramadhan,2024-04-02 18:49:06,417288.11
8680,Mega Basuki,2024-03-29 18:21:10,82376.07
8681,Budi Fitriani,2024-07-01 18:05:42,400437.09
8682,Nadya Rahayu,2024-05-08 20:26:35,412697.42
8683,Dian Syahrul,2024-02-07 19:26:47,289243.87
8684,Rafi Intan,2024-10-30 11:24:12,122995.06
8685,Utami Hartati,2024-08-23 09:56:50,292617.31
8686,Sekar Syahrul,2024-06-28 00:14:13,474027.09
8687,Teguh Anggara,2024-03-18 13:57:07,130836.97
8688,Vina Halim,2024-12-15 20:22:05,65642.06
8689,Wira Baswedan,2024-05-14 19:10:23,125461.84
8690,Utami Wijaya,2024-01-17 14:54:33,170359.07
8691,Jamal Novitasari,2024-11-30 19:24:10,268115.19
8692,Joko Wijaningsih,2024-02-07 19:46:27,26236.16
8693,Nabila Novitasari,2024-07-09 18:35:18,64189.3
8694,Aisyah Supriyadi,2024-01-04 20:21:44,481067.11
8695,Gita Dwiputra,2024-06-11 18:19:32,128932.78
8696,Danu Harimurti,2024-08-04 06:38:45,28429.13
8697,Wahyu Saputra,2024-07-11 19:56:51,483340.25
8698,Eric Setiawan,2024-10-28 08:13:57,286529.49
8699,Veron Surya,2024-07-20 19:08:43,438230.34
8700,Galih Rahayu,2024-02-28 18:55:49,244493.02
8701,Danang Mahardika,2024-04-28 04:45:20,388636.76
8702,Kartika Nugraheni,2024-05-19 09:36:31,350725.85
8703,Zain Agung,2024-10-18 20:41:10,212187.01
8704,Nabil Yusuf,2024-07-23 19:05:16,335606.19
8705,Fikri Saputri,2024-01-06 15:30:14,200549.5
8706,Cindy Yunita,2024-06-17 05:12:06,55180.98
8707,Eka Amelia,2024-03-29 20:29:15,356338.1
8708,Aisyah Harimurti,2024-06-14 20:28:45,53995.86
8709,Tiara Pratama,2024-12-09 14:16:34,486481.56
8710,Tirta Yudhoyono,2024-05-24 00:31:11,79204.6
8711,Nanda Rizal,2024-11-13 20:54:45,496206.94
8712,Sekar Yunita,2024-03-31 13:09:11,222589.13
8713,Veron Wulandari,2024-12-28 20:56:33,162894.47
8714,Dian Subianto,2024-01-02 15:07:36,223987.76
8715,Jihan Yuliana,2024-09-27 21:40:32,73086.13
8716,Citra Wulandari,2024-08-07 19:08:42,184218.1
8717,Hanif Surya,2024-06-19 00:49:51,284732.82
8718,Budi Aryani,2024-06-14 05:43:06,217675.55
8719,Nabila Nurfadilah,2024-12-18 08:20:11,349139.99
8720,Daniel Hidayat,2024-09-23 20:21:03,357537.74
8721,Wahyu Rahayu,2024-02-21 16:10:13,34496.45
8722,Tari Yunita,2024-10-20 19:01:54,161449.79
8723,Hani Santoso,2024-07-23 07:48:35,216113.56
8724,Iqbal Ramadhan,2024-11-08 13:35:44,149243.95
8725,Nabil Dwiputra,2024-03-22 01:24:34,183449.45
8726,Ani Saputri,2024-04-12 18:44:23,186836.93
8727,Tirta Rosadi,2024-08-18 06:08:16,225069.23
8728,Gita Kusuma,2024-05-03 19:29:21,77026.14
8729,Bintang Pratiwi,2024-03-03 18:26:16,424330.86
8730,Habib Ramdhan,2024-08-05 19:39:41,466423.24
8731,Gita Anggara,2024-06-20 05:29:53,385856.52
8732,Syifa Sapari,2024-08-22 19:32:58,152419.26
8733,Aditya Supriyadi,2024-07-04 20:40:13,180851.04
8734,Joko Susanti,2024-06-17 21:17:38,80789.88
8735,Omar Adinata,2024-06-10 03:30:07,281026.69
8736,Zara Novitasari,2024-09-21 10:52:28,369935.04
8737,Dudung Kusnadi,2024-11-03 19:01:24,42629.44
8738,Cindy Yusuf,2024-03-13 08:31:17,385506.63
8739,Qila Nurfadilah,2024-12-19 13:45:07,55683.71
8740,Aisyah Almira,2024-05-23 00:57:43,474709.23
8741,Zain Kurniawan,2024-02-07 20:19:00,333020.0
8742,Daniel Permana,2024-07-13 19:36:08,238270.54
8743,Hani Agung,2024-03-18 21:48:40,334581.31
8744,Wira Dwiputra,2024-06-16 20:33:28,341810.55
8745,Qila Mahardika,2024-12-12 19:09:52,432643.14
8746,Laras Ramdani,2024-01-21 21:57:02,425287.36
8747,Ulya Hardiansyah,2024-11-02 20:32:54,428840.02
8748,Abdi Subianto,2024-08-18 21:16:21,64179.19
8749,Nurul Uno,2024-04-15 01:13:55,237748.03
8750,Rina Permadi,2024-12-10 18:03:41,74055.97
8751,Ajeng Maulida,2024-12-27 19:30:58,332119.81
8752,Mega Utama,2024-10-14 20:09:18,473845.44
8753,Zain Hidayat,2024-02-20 22:32:31,114339.79
8754,Lusi Aji,2024-01-29 11:41:52,346743.49
8755,Nabil Widyawati,2024-09-16 19:04:46,19154.94
8756,Budi Bayhaqie,2024-01-31 04:47:12,493789.93
8757,Danang Uno,2024-12-20 20:11:48,95450.08
8758,Kirana Harimurti,2024-11-16 21:08:22,401702.56
8759,Maya Baswedan,2024-09-22 10:40:28,493480.54
8760,Alya Wibowo,2024-01-19 13:41:41,371314.69
8761,Farah Setiawan,2024-05-22 14:21:48,370666.83
8762,Danang Pratama,2024-10-01 16:02:05,26415.28
8763,Veron Nugroho,2024-08-19 19:36:17,77655.77
8764,Gita Nugroho,2024-03-28 03:43:43,170190.96
8765,Gilbert Nugroho,2024-03-10 09:04:44,414464.74
8766,Elok Wulandari,2024-01-05 18:46:21,325183.81
8767,Pandu Widyawati,2024-08-13 16:07:02,467082.28
8768,Citra Baswedan,2024-03-03 22:42:51,265692.04
8769,Galih Rizal,2024-04-21 11:40:36,111966.32
8770,Jamal Mahardika,2024-12-31 09:53:12,127709.82
8771,Tirta Baswedan,2024-05-09 02:19:29,329748.67
8772,Teguh Amelia,2024-09-13 12:20:07,382509.5
8773,Pandu Febriana,2024-01-03 18:58:31,323259.16
8774,Galih Nurfadilah,2024-04-22 22:27:40,67687.54
8775,Yohan Nugraha,2024-07-29 20:18:26,333135.39
8776,Hafiz Ramdhan,2024-05-18 20:12:32,65889.58
8777,Odelia Yunita,2024-07-14 18:41:46,73758.05
8778,Cahya Yunita,2024-05-20 14:13:14,389266.42
8779,Andi Amelia,2024-12-24 18:48:10,67592.93
8780,Zara Rohman,2024-07-09 22:44:46,454684.28
8781,Pandu Irwansyah,2024-11-02 21:46:09,383590.8
8782,Elok Syahrul,2024-03-18 19:57:46,362891.25
8783,Reza Anggara,2024-01-03 20:53:55,413080.36
8784,Bintang Kusnadi,2024-05-29 14:05:51,173732.88
8785,Qomar Novitasari,2024-11-09 04:32:30,447910.44
8786,Budi Rizal,2024-08-30 21:50:51,438121.55
8787,Mila Nugraha,2024-10-21 13:18:40,311861.77
8788,Nadya Febriana,2024-07-06 21:17:21,197638.24
8789,Dimas Sari,2024-03-12 19:26:46,171601.95
8790,Zain Saputri,2024-10-30 21:58:54,80287.8
8791,Mila Wulandari,2024-04-16 20:25:43,313365.33
8792,Alex Permana,2024-01-27 18:47:37,420747.6
8793,Zara Sulistyo,2024-06-21 21:58:10,10513.48
8794,Ilham Almira,2024-11-10 07:52:11,138827.03
8795,Zain Aji,2024-10-08 07:06:24,167385.32
8796,Zidan Adinata,2024-09-14 04:37:02,386964.43
8797,Pandu Intan,2024-04-28 14:19:57,377378.99
8798,Gilang Maulana,2024-08-27 19:31:37,91004.76
8799,Abdi Kusnadi,2024-05-30 09:07:05,348339.73
8800,Mega Rizal,2024-08-17 21:15:19,90622.33
8801,Dian Rosadi,2024-01-23 21:24:32,424263.11
8802,Qomar Wijaningsih,2024-02-28 19:27:40,160177.09
8803,Reza Rahayu,2024-07-28 20:26:19,91820.9
8804,Tiara Ramdani,2024-10-28 04:12:44,258944.45
8805,Lutfi Sulistyo,2024-09-06 18:17:49,284241.58
8806,Zara Nugroho,2024-01-04 21:01:04,145474.27
8807,Sekar Satya,2024-03-11 00:48:07,347847.86
8808,Dudung Uno,2024-10-20 18:20:04,363459.35
8809,Rizky Yudhoyono,2024-07-20 21:44:58,176978.02
8810,Tirta Oktaviani,2024-10-20 19:13:36,96164.34
8811,Oki Maulana,2024-02-24 10:10:49,142718.0
8812,Ali Wijanarko,2024-06-21 19:21:07,494179.88
8813,Syifa Nugraheni,2024-12-12 18:49:09,473764.77
8814,Tono Kusnadi,2024-04-29 19:22:22,304071.57
8815,Hani Aji,2024-02-21 19:29:16,166233.87
8816,Iqbal Fadilah,2024-03-05 19:17:09,196067.66
8817,Joko Surya,2024-01-21 09:25:33,148644.48
8818,Danu Susanti,2024-12-18 20:12:55,463673.47
8819,Nabil Saputra,2024-08-17 23:36:19,467452.48
8820,Nanda Pratama,2024-07-05 18:22:43,148643.15
8821,Eka Firmansyah,2024-03-22 15:42:24,402024.89
8822,Ulya Permana,2024-02-03 23:11:03,149632.36
8823,Wahyu Nugraha,2024-09-09 07:50:30,445217.43
8824,Mega Yusuf,2024-07-31 19:20:30,117597.95
8825,Citra Permana,2024-07-12 00:15:18,288001.63
8826,Rina Sutrisno,2024-12-07 20:25:39,48524.88
8827,Pandu Satya,2024-05-25 20:24:18,164087.86
8828,Cindy Febriana,2024-01-10 18:33:19,340550.72
8829,Rizky Satya,2024-06-19 19:19:07,244720.43
8830,Pram Syahrul,2024-04-23 20:37:37,283776.32
8831,Gita Subianto,2024-12-23 19:10:51,14634.69
8832,Danu Irwansyah,2024-09-13 21:23:12,130756.18
8833,Qomar Putra,2024-06-09 20:21:35,75742.14
8834,Tirta Nugraha,2024-06-24 21:01:08,17837.8
8835,Galih Subianto,2024-10-25 21:43:51,200209.02
8836,Elok Nugraheni,2024-11-01 21:39:43,65644.19
8837,Niko Kurniawan,2024-01-21 21:41:08,420562.11
8838,Tirta Setiawan,2024-11-09 15:32:21,329176.2
8839,Tari Sutrisno,2024-06-19 20:23:51,87155.93
8840,Umar Aryani,2024-01-08 08:25:53,363969.89
8841,Udin Rahayu,2024-12-22 12:46:36,148027.6
8842,Tirta Kusnadi,2024-08-03 20:49:18,396364.18
8843,Fikri Yunita,2024-07-29 18:08:42,268198.29
8844,Jihan Rosadi,2024-03-16 20:39:44,330499.66
8845,Dimas Widyawati,2024-04-06 21:47:17,351614.33
8846,Jamil Permadi,2024-12-30 19:39:39,268785.33
8847,Jamil Almira,2024-07-18 18:08:15,172825.41
8848,Farah Sulistyo,2024-12-20 19:12:04,173508.58
8849,Fikri Agung,2024-10-14 00:32:50,413286.73
8850,Danu Mahardika,2024-08-24 20:43:25,272744.8
8851,Eric Permana,2024-12-07 21:55:04,271447.31
8852,Farras Febriana,2024-10-11 19:57:20,445914.46
8853,Daniel Baswedan,2024-09-06 18:28:11,229908.25
8854,Ulya Amelia,2024-02-26 20:17:47,201161.32
8855,Zain Bayhaqie,2024-05-19 20:44:39,239844.87
8856,Reza Santoso,2024-04-21 21:00:15,335157.04
8857,Zain Almira,2024-07-06 07:01:33,131037.51
8858,Daniel Yuliana,2024-05-09 20:47:32,121967.73
8859,Lusi Baswedan,2024-01-25 21:09:26,378453.86
8860,Cindy Kusuma,2024-09-29 21:29:29,58389.71
8861,Wira Santoso,2024-12-22 03:55:18,45721.18
8862,Rizky Putra,2024-02-02 14:05:06,310318.67
8863,Farah Saputri,2024-01-22 07:41:38,151297.03
8864,Salsa Putra,2024-08-13 03:01:11,159905.14
8865,Nanda Ramdhan,2024-05-25 18:30:07,121729.75
8866,Omar Pratama,2024-04-27 19:02:08,157847.43
8867,Salsa Pratama,2024-04-15 10:24:06,372302.88
8868,Ilham Anggara,2024-03-15 14:30:01,183347.83
8869,Ali Susanti,2024-05-14 20:17:24,260713.31
8870,Gilbert Saputra,2024-04-10 19:33:10,297428.1
8871,Dimas Nugroho,2024-03-28 01:43:34,390187.21
8872,Sekar Utama,2024-07-21 18:03:56,188289.33
8873,Zara Pratiwi,2024-02-02 10:55:54,434827.09
8874,Danu Kusuma,2024-05-25 14:45:10,117680.34
8875,Umar Rosadi,2024-12-21 21:02:57,195697.04
8876,Kartika Rahayu,2024-01-15 18:59:25,329678.35
8877,Farah Basuki,2024-10-04 19:53:02,342565.78
8878,Maya Adinata,2024-10-01 09:12:17,487283.11
8879,Xenia Syahrul,2024-07-02 08:07:15,212145.91
8880,Zain Wulandari,2024-05-11 21:26:48,26485.17
8881,Dewi Irwansyah,2024-08-30 21:36:52,442135.1
8882,Teguh Fadilah,2024-12-08 23:23:41,172586.91
8883,Farras Sapari,2024-09-28 18:19:32,35349.68
8884,Zidan Saputri,2024-10-01 20:09:54,275856.06
8885,Qomar Yuliana,2024-01-03 21:22:49,437981.67
8886,Gilang Pratama,2024-07-15 21:03:08,267247.45
8887,Eka Kusnadi,2024-05-03 04:50:31,298863.88
8888,Salsa Anggara,2024-09-26 18:51:28,498766.18
8889,Nabila Firmansyah,2024-05-30 21:14:48,262769.43
8890,Kiki Febriana,2024-03-18 20:48:24,13122.21
8891,Dian Sulistyo,2024-10-20 05:37:19,100223.46
8892,Qila Halim,2024-01-25 10:24:19,450791.15
8893,Eka Sulistyo,2024-10-03 19:45:22,129695.94
8894,Elok Nugraheni,2024-06-03 04:54:08,343033.68
8895,Ilham Aji,2024-02-10 21:49:09,114475.32
8896,Galih Rosadi,2024-03-24 11:19:47,51623.32
8897,Danu Bayhaqie,2024-02-17 18:35:01,439720.97
8898,Eka Yap,2024-05-22 22:52:38,418657.55
8899,Zain Adinata,2024-10-30 23:58:28,346719.2
8900,Cahya Pratama,2024-01-22 02:43:10,465476.88
8901,Erlangga Hidayat,2024-03-06 02:51:30,79059.97
8902,Laras Rizal,2024-12-25 16:35:18,354633.84
8903,Laras Ambarwati,2024-09-13 03:44:38,356318.82
8904,Lusi Adinata,2024-04-04 17:00:44,160772.71
8905,Ajeng Harimurti,2024-09-22 00:19:29,41775.53
8906,Ulya Ramadhan,2024-12-15 13:01:48,306487.78
8907,Elok Aryani,2024-02-25 04:44:13,346688.91
8908,Zidan Ramdhan,2024-09-29 01:34:10,176653.66
8909,Rizky Adinata,2024-12-25 14:06:05,224417.75
8910,Kiki Widodo,2024-02-09 19:33:51,277670.41
8911,Neneng Novitasari,2024-02-23 13:35:49,182312.33
8912,Nadya Halim,2024-06-10 13:59:42,390634.31
8913,Jamil Sapari,2024-04-13 21:37:31,18848.97
8914,Joko Halim,2024-11-02 11:02:33,269446.42
8915,Gita Syahrul,2024-03-30 20:50:38,198417.05
8916,Veron Irwansyah,2024-04-25 02:33:26,314315.45
8917,Rafi Setiawan,2024-06-21 20:59:28,465195.92
8918,Ali Sulistyo,2024-07-24 12:29:39,72577.1
8919,Ani Utama,2024-10-31 13:29:06,334909.12
8920,Alex Agung,2024-12-12 07:59:56,280603.48
8921,Lusi Kusnadi,2024-09-06 19:38:48,252548.54
8922,Yanti Oktaviani,2024-11-17 04:26:09,370702.48
8923,Fikri Fitriani,2024-04-08 09:58:16,410321.13
8924,Qila Syahrul,2024-10-08 18:20:30,435205.71
8925,Nurul Sari,2024-10-22 06:22:15,184514.58
8926,Nabila Ramdhan,2024-03-08 11:49:30,225288.89
8927,Pram Fadilah,2024-02-03 19:13:23,158439.17
8928,Lutfi Pratiwi,2024-03-17 18:19:17,238416.79
8929,Nurul Andini,2024-08-25 19:29:08,262779.61
8930,Rizky Mahardika,2024-03-18 21:28:32,69046.16
8931,Siska Nugraheni,2024-02-01 19:35:35,499193.17
8932,Nurul Utama,2024-08-03 19:43:30,401789.48
8933,Danang Putra,2024-03-21 20:00:46,144475.58
8934,Alex Sulistyo,2024-03-29 22:01:40,425058.06
8935,Zain Utama,2024-12-14 03:35:49,429234.73
8936,Veron Aji,2024-04-03 18:39:02,303447.98
8937,Oki Baswedan,2024-02-14 18:36:06,207205.03
8938,Lutfi Wijanarko,2024-05-28 19:35:26,219484.71
8939,Lusi Febriana,2024-06-04 07:30:41,232080.22
8940,Mahesa Adinata,2024-11-12 17:43:09,349150.1
8941,Gilbert Permana,2024-07-03 18:24:44,89657.18
8942,Farras Wijaningsih,2024-10-25 18:34:46,262914.41
8943,Dimas Pratiwi,2024-08-23 09:12:59,423783.1
8944,Vina Kurniawan,2024-08-07 22:49:00,90424.05
8945,Tono Wijaya,2024-12-13 16:20:30,140179.17
8946,Iqbal Uno,2024-05-28 18:45:23,353531.26
8947,Zidan Nugroho,2024-04-01 10:27:26,358002.84
8948,Kiki Supriyadi,2024-04-02 19:37:48,288531.25
8949,Tiara Nugroho,2024-09-22 18:52:48,94590.87
8950,Ali Yusuf,2024-06-05 20:12:43,404373.47
8951,Dudung Santoso,2024-06-22 20:20:27,302053.72
8952,Cindy Wijaya,2024-05-15 08:53:07,147304.15
8953,Pandu Nugraheni,2024-09-14 20:21:59,480867.7
8954,Pandu Novitasari,2024-09-16 18:42:18,217047.51
8955,Tirta Saputri,2024-10-07 05:21:38,340376.96
8956,Eka Lestari,2024-08-15 19:31:48,263997.74
8957,Pandu Fitriani,2024-05-09 06:32:54,327431.35
8958,Tari Wulandari,2024-07-04 21:20:21,284251.44
8959,Zidan Saputra,2024-05-31 19:26:52,410694.5
8960,Ali Mahardika,2024-06-01 14:34:58,228684.97
8961,Rizky Agung,2024-02-12 18:50:21,93678.88
8962,Cindy Agung,2024-01-31 07:17:27,206514.7
8963,Cahya Rizal,2024-04-24 09:13:44,17976.52
8964,Cindy Ramdani,2024-12-13 01:37:47,140080.23
8965,Fikri Uno,2024-05-05 20:21:46,461159.58
